?subject	?name	?year	?band	?gender
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Partysquad>	"The Partysquad"	1998	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ice-Cream-(Blackpink-and-Selena-Gomez-song)>	"BLACKPINK"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Bug>	"The Bug"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Chicks>	"The Chicks (US)"	1989	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Blackalicious>	"Blackalicious"	1994	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Chris-Tomlin-discography>	"Chris Tomlin"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Lemonheads>	"The Lemonheads"	1986	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/High-Valley>	"High Valley"	1997	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Daya-(singer)>	"Daya"	2015	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Aurora-(Bea-Miller-album)>	"Bea Miller"		false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/R.-Kelly>	"R. Kelly"	1989	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/We-Came-as-Romans>	"We Came As Romans"	2005	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Hives>	"The Hives"	1989	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Call-on-Me-(Eric-Prydz-song)>	"Eric Prydz"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Wanz>	"Wanz"	1980	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ed-Sheeran>	"Ed Sheeran"	2005	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Tallest-Man-on-Earth>	"The Tallest Man On Earth"	2005	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sonata-Arctica>	"Sonata Arctica"	1995	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lunay-(singer)>	"Lunay"	2017	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Rascals>	"Rascals"	1965	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Tritonal-(group)>	"Tritonal"	2008	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Script>	"The Script"	2007	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Le-Youth>	"Le Youth"	2012	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Avett-Brothers>	"The Avett Brothers"	2000	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Hayley-Kiyoko>	"Hayley Kiyoko"	1998	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Willy-Mason>	"Willy Mason"	2004	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Eric-Roberson>	"Eric Roberson"	1994	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/RJD2>	"Rjd2"	1993	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Cults-(band)>	"Cults"	2010	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Weepies-discography>	"The Weepies"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Beatnuts>	"The Beatnuts"	1989	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Tokimonsta>	"TOKiMONSTA"	2008	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Mary-Mary>	"Mary Mary"	1998	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Clyde-Carson>	"Clyde Carson"	2001	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Shabazz-Palaces>	"Shabazz Palaces"	2009	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Cass-McCombs>	"Cass McCombs"	2001	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Samira-Wiley>	"Wiley"	2011	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Simon-&-Garfunkel>	"Simon & Garfunkel"	1956	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Little-Green-Cars>	"Little Green Cars"	2008	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sevdaliza>	"Sevdaliza"	2014	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sonu-Nigam>	"Sonu Nigam"	1992	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jack-Harlow>	"Jack Harlow"	2011	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Feid>	"Feid"	2013	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Fun-(band)>	"Fun."	2008	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Hillsong-United>	"Hillsong Young & Free"	1998	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Hillsong-United>	"Hillsong"	1998	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Hillsong-United>	"Hillsong United"	1998	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Shai-Hulud>	"Shai"	1995	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Drifters-discography>	"The Drifters"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jamey-Johnson>	"Jamey Johnson"	2005	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Seismic-wave>	"Inner Wave"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Starship>	"Starship"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Agnostic-Front>	"Agnostic Front"	1980	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/As-I-Lay-Dying-(band)>	"As I Lay Dying"	2000	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bayside-(band)>	"Bayside"	2000	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lauren-Daigle>	"Lauren Daigle"	2010	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Gretchen-Wilson>	"Gretchen Wilson"	2003	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Robot-Koch>	"Robot Koch"	2000	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ben-Pearce>	"Ben Pearce"	2012	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Kooks>	"The Kooks"	2004	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Rosanne-Cash>	"Rosanne Cash"	1978	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Justin-Vernon>	"Justin Vernon"	1998	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Yung-Gravy>	"Yung Gravy"	2016	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Leon-Bolier>	"Bolier"	2003	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Metro-Station-(band)>	"Metro Station"	2006	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/John-Legend>	"John Legend"	1998	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Nervo-(DJs)>	"NERVO"	2005	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Boys-Like-Girls>	"Boys Like Girls"	2005	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Hello-Seahorse!>	"Hello Seahorse!"	2005	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sam-Roberts>	"Sam Roberts"	2000	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Cappadonna>	"Cappadonna"	1995	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ryan-Cabrera>	"Ryan Cabrera"	2001	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Mark-Knight-(musician)>	"Mark Knight"	1989	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/John-Cale>	"John Cale"	1957	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Koffee-(singer)>	"Koffee"	2017	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Koffee-(singer)>	"Koffee"	2017	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Koffee-(singer)>	"Chronixx"	2017	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Koffee-(singer)>	"Chronixx"	2017	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lilly-Wood-and-the-Prick>	"Lilly Wood & The Prick"	2006	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Epik-High>	"Epik High"	2001	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Live!-Live!-Live!>	"Live"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/X>	"X"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Roger-Miller>	"Roger Miller"	1957	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Thermal-(disambiguation)>	"The Thermals"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Deva-Premal>	"Deva Premal"		false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sondre-Lerche>	"Sondre Lerche"	2001	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Diplo>	"Diplo"	1997	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Rumer-Willis>	"Rumer"	1995	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Hootie-&-the-Blowfish>	"Hootie & the Blowfish"	1986	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lecrae>	"Lecrae"	2004	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ace-Ventura:-Pet-Detective>	"ACE (US)"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jon-Connor>	"Jon Connor"	2005	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Chris-Lorenzo>	"Chris Lorenzo"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Two-Feet>	"Two Feet"	2016	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Pantha-du-Prince>	"Pantha du Prince"	2002	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Stromae>	"Stromae"	2000	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/No-Te-Va-Gustar>	"No Te Va Gustar"	1994	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Little-Big-Town>	"Little Big Town"	1998	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/ESG>	"ESG"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Dexys-Midnight-Runners>	"Dexys Midnight Runners"	1978	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Marco-Antonio-Solís>	"Marco Antonio Solis"	1970	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Phaeleh>	"Phaeleh"	2008	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Aqua>	"AQUA"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Calle-13-(band)>	"Calle 13"	2004	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Don-Q-(rapper)>	"Don Q"	2006	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/White-Denim>	"White Denim"	2006	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Perry-Farrell>	"Perry Farrell"	1981	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Surf-Curse>	"Surf Curse"	2013	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Mac-Ayres>	"Mac Ayres"	2016	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Gavin-Rossdale>	"Gavin Rossdale"	1983	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/John-B.-Anderson>	"John Anderson"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Guru-Josh>	"Guru Josh Project"	1981	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Foghat>	"Foghat"	1971	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Dido-(singer)>	"Dido"	1995	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sparks>	"Sparks"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Megan-Thee-Stallion>	"Megan & Liz"	2016	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Megan-Thee-Stallion>	"Megan Thee Stallion"	2016	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Absofacto>	"Absofacto"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Recondite>	"Recondite"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/36-Crazyfists>	"36 Crazyfists"	1994	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Day26>	"Day26"	2007	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Henry>	"Henry"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Run-DMC>	"Run–D.M.C."	1983	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Neon-Trees>	"Neon Trees"	2005	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Andrew-Bird>	"Andrew Bird"	1996	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Detail>	"Detail"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Atlas-Genius>	"Atlas Genius"	2009	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kllo>	"Kllo"	2014	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Morgan-Heritage>	"Morgan Heritage"	1994	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Romeo-Santos>	"Romeo Santos"	1994	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Joe-Pug>	"Joe Pug"	2007	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Porch>	"Porches"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Youre-Mines-Still>	"Yung Bleu"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Trammps>	"The Trammps"	1972	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/12th-Planet-(musician)>	"12th Planet"	2006	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/HiM-(American-band)>	"HIM"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Aminé-(rapper)>	"Aminé"	2014	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/New-Kids-on-the-Block>	"New Kids On The Block"	1985	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Richard-Ashcroft>	"Richard Ashcroft"	1990	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Stephen-Lynch-(musician)>	"Stephen Lynch"	1996	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sasha-Grey>	"GREY"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Julian-Jordan>	"Julian Jordan"	2012	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Got7>	"GOT7"	2014	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Orleans>	"Orleans"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/MS-MR>	"MS MR"	2011	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Brockhampton-(band)>	"Brockhampton"	2010	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Powerwolf>	"Powerwolf"	2003	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Novo-Amor>	"Novo Amor"	2012	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Gary-Allan>	"Gary Allan"	1996	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Plácido-Domingo>	"Plácido Domingo"	1957	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Tommy-James-and-the-Shondells>	"Tommy James And The Shondells"	1964	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Madison-Beer>	"Madison Mars"	2012	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Madison-Beer>	"Madison Mars"	2012	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Madison-Beer>	"Madison Beer"	2012	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Madison-Beer>	"Madison Beer"	2012	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Maxïmo-Park>	"Maxïmo Park"	2001	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Tiga>	"Tiga"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jake-Owen>	"Jake Owen"	2005	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/MF-Doom>	"MF Doom"	1988	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/A-ha>	"a-ha"	1982	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Robert-Randolph-and-the-Family-Band>	"Robert Randolph & The Family Band"	2001	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/2020-in-hip-hop-music>	"KOTA The Friend"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Phillips,-Craig-and-Dean>	"Phillips, Craig And Dean"	1991	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Waxahatchee>	"Waxahatchee"	2010	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Rico-Love>	"Rico Love"	2003	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Four-Tet>	"Four Tet"	1995	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/UGK>	"UGK"	1987	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/John-Mark-McMillan>	"John Mark McMillan"	2002	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Buckethead>	"Buckethead"	1987	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bad-Books>	"Bad Books"	2010	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Niall-Horan>	"Niall Horan"	2010	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/SoMo>	"SoMo"	2000	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bobby-Shmurda>	"Bobby Shmurda"	2014	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ghost>	"Ghost"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Alison-Krauss>	"Alison Krauss"	1984	false	"female"
