?name	?classifciation	?year	?winner	?artist_uri	?artist_name
"Billboard_Music_Award"	"Top_Female_Artist"	2001	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jennifer-Lopez>	"Jennifer Lopez"
"American_Music_Award"	"Favorite_Country_Male_Artist"	1999	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/George-Strait>	"George Strait"
"American_Music_Award"	"Favorite_Pop/Rock_Male_Artist"	1977	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Barry-Manilow>	"Barry Manilow"
"Billboard_Music_Award"	"Top_Male_Artist"	2013	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jason-Aldean>	"Jason Aldean"
"American_Music_Award"	"Favorite_Soul/R&B_Male_Artist"	1992	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Prince-(musician)>	"Prince"
"American_Music_Award"	"Favorite_Pop/Rock_Male_Artist"	1999	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Eric-Clapton>	"Eric Clapton"
"American_Music_Award"	"Favorite_Country_Band/Duo/Group"	1983	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Oak-Ridge-Boys>	"The Oak Ridge Boys"
"Grammy_Award"	"Song_of_the_Year"	2009	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Will.i.am>	"will.i.am"
"Grammy_Award"	"Song_of_the_Year"	1969	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Paul-McCartney>	"Paul McCartney"
"American_Music_Award"	"Favorite_Soul/R&B_Album"	2014	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/John-Legend>	"John Legend"
"Billboard_Music_Award"	"Top_Artist"	2020	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Billie-Eilish>	"Billie Eilish"
"Billboard_Music_Award"	"Top_Billboard_200_Album"	2017	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Drake-(musician)>	"Drake"
"Grammy_Award"	"Song_of_the_Year"	2009	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/John-Legend>	"John Legend"
"Billboard_Music_Award"	"Top_Male_Artist"	1999	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/R.-Kelly>	"R. Kelly"
"American_Music_Award"	"Favorite_Pop/Rock_Male_Artist"	1980	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Barry-Manilow>	"Barry Manilow"
"American_Music_Award"	"Favorite_Country_Female_Artist"	2012	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Taylor-Swift>	"Taylor Swift"
"Billboard_Music_Award"	"Top_Billboard_200_Album"	1997	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Spice-Girls>	"Spice Girls"
"Grammy_Award"	"Album_of_the_Year"	2016	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Alabama-Shakes>	"Alabama Shakes"
"American_Music_Award"	"Favorite_Pop/Rock_Album"	2007	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Linkin-Park>	"Linkin Park"
"Grammy_Award"	"Song_of_the_Year"	1990	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bruce-Hornsby>	"Bruce Hornsby"
"American_Music_Award"	"Favorite_Country_Male_Artist"	1990	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Hank-Williams-Jr.>	"Hank Williams, Jr."
"Billboard_Music_Award"	"Top_Female_Artist"	2017	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Adele>	"Adele"
"American_Music_Award"	"Favorite_Pop/Rock_Female_Artist"	2012	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kelly-Clarkson>	"Kelly Clarkson"
"American_Music_Award"	"Favorite_Country_Male_Artist"	2013	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Hunter-Hayes>	"Hunter Hayes"
"American_Music_Award"	"Favorite_Pop/Rock_Male_Artist"	2011	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bruno-Mars>	"Bruno Mars"
"American_Music_Award"	"Favorite_Country_Male_Artist"	1992	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Clint-Black>	"Clint Black"
"American_Music_Award"	"Favorite_Country_Female_Artist"	1993	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Reba-McEntire>	"Reba McEntire"
"American_Music_Award"	"Favorite_Country_Album"	2014	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Brantley-Gilbert>	"Brantley Gilbert"
"American_Music_Award"	"Favorite_Soul/R&B_Album"	2003	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/R.-Kelly>	"R. Kelly"
"American_Music_Award"	"Favorite_Pop/Rock_Band/Duo/Group"	1989	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Van-Halen>	"Van Halen"
"Billboard_Music_Award"	"Top_Female_Artist"	2002	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jennifer-Lopez>	"Jennifer Lopez"
"Billboard_Music_Award"	"Top_Artist"	2013	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Justin-Bieber>	"Justin Bieber"
"Billboard_Music_Award"	"Top_Male_Artist"	2014	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bruno-Mars>	"Bruno Mars"
"Billboard_Music_Award"	"Top_Hot_100_Song"	2017	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Daya-(singer)>	"Daya"
"American_Music_Award"	"Favorite_Soul/R&B_Male_Artist"	1983	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lionel-Richie>	"Lionel Richie"
"American_Music_Award"	"Favorite_Pop/Rock_Album"	2004	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Usher-(musician)>	"Usher"
"Billboard_Music_Award"	"Top_Hot_100_Song"	1992	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Boyz-II-Men>	"Boyz II Men"
"Grammy_Award"	"Album_of_the_Year"	2010	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Taylor-Swift>	"Taylor Swift"
"Billboard_Music_Award"	"Top_Billboard_200_Album"	1995	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Garth-Brooks>	"Garth Brooks"
"American_Music_Award"	"Favorite_Pop/Rock_Album"	1990	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Paula-Abdul>	"Paula Abdul"
"Grammy_Award"	"Song_of_the_Year"	1965	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Paul-McCartney>	"Paul McCartney"
"Billboard_Music_Award"	"Top_Artist"	2014	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Imagine-Dragons>	"Imagine Dragons"
"American_Music_Award"	"Favorite_Soul/R&B_Album"	1984	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Prince-(musician)>	"Prince"
"American_Music_Award"	"Favorite_Soul/R&B_Album"	1991	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Quincy-Jones>	"Quincy Jones"
"American_Music_Award"	"Favorite_Pop/Rock_Male_Artist"	2016	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Justin-Bieber>	"Justin Bieber"
"American_Music_Award"	"Favorite_Soul/R&B_Male_Artist"	1985	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lionel-Richie>	"Lionel Richie"
"American_Music_Award"	"Favorite_Soul/R&B_Male_Artist"	2008	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Usher-(musician)>	"Usher"
"American_Music_Award"	"Favorite_Pop/Rock_Male_Artist"	1994	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Eric-Clapton>	"Eric Clapton"
"American_Music_Award"	"Favorite_Pop/Rock_Female_Artist"	2006	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kelly-Clarkson>	"Kelly Clarkson"
"Grammy_Award"	"Album_of_the_Year"	2009	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Alison-Krauss>	"Alison Krauss"
"American_Music_Award"	"Favorite_Country_Album"	2008	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Carrie-Underwood>	"Carrie Underwood"
"Grammy_Award"	"Album_of_the_Year"	1986	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Phil-Collins>	"Phil Collins"
"American_Music_Award"	"Favorite_Soul/R&B_Male_Artist"	1995	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Tevin-Campbell>	"Tevin Campbell"
"Billboard_Music_Award"	"Top_Hot_100_Song"	2013	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Fun-(band)>	"Fun."
"American_Music_Award"	"Favorite_Country_Album"	1990	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Hank-Williams-Jr.>	"Hank Williams, Jr."
"American_Music_Award"	"Favorite_Soul/R&B_Female_Artist"	2006	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Mary-J.-Blige>	"Mary J. Blige"
"American_Music_Award"	"Favorite_Pop/Rock_Female_Artist"	2010	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Katy-Perry>	"Katy Perry"
"American_Music_Award"	"Favorite_Soul/R&B_Male_Artist"	2005	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/John-Legend>	"John Legend"
"Grammy_Award"	"Album_of_the_Year"	2012	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Foo-Fighters>	"Foo Fighters"
"Grammy_Award"	"Song_of_the_Year"	2018	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Justin-Bieber>	"Justin Bieber"
"American_Music_Award"	"Favorite_Country_Male_Artist"	1988	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Hank-Williams-Jr.>	"Hank Williams, Jr."
"American_Music_Award"	"Favorite_Soul/R&B_Male_Artist"	2000	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/R.-Kelly>	"R. Kelly"
"Billboard_Music_Award"	"Top_Hot_100_Song"	2011	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Usher-(musician)>	"Usher"
"American_Music_Award"	"Favorite_Pop/Rock_Male_Artist"	1985	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lionel-Richie>	"Lionel Richie"
"American_Music_Award"	"Favorite_Country_Male_Artist"	2002	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Toby-Keith>	"Toby Keith"
"Grammy_Award"	"Song_of_the_Year"	2006	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Will.i.am>	"will.i.am"
"American_Music_Award"	"Favorite_Soul/R&B_Female_Artist"	2019	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lizzo>	"Lizzo"
"American_Music_Award"	"Favorite_Soul/R&B_Male_Artist"	1998	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Babyface-(musician)>	"Babyface"
"American_Music_Award"	"Favorite_Rap/Hip"	2009	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jay-Z>	"Jay-Z"
"Grammy_Award"	"Album_of_the_Year"	2007	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Gnarls-Barkley>	"Gnarls Barkley"
"Grammy_Award"	"Album_of_the_Year"	2018	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kendrick-Lamar>	"Kendrick Lamar"
"Grammy_Award"	"Album_of_the_Year"	1974	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Stevie-Wonder>	"Stevie Wonder"
"Billboard_Music_Award"	"Top_Hot_100_Song"	2014	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Miley-Cyrus>	"Miley Cyrus"
"American_Music_Award"	"Favorite_Country_Male_Artist"	1980	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Willie-Nelson>	"Willie Nelson"
"American_Music_Award"	"Favorite_Country_Female_Artist"	1989	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Rosanne-Cash>	"Rosanne Cash"
"American_Music_Award"	"Favorite_Soul/R&B_Album"	1991	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/MC-Hammer>	"MC Hammer"
"American_Music_Award"	"Favorite_Pop/Rock_Band/Duo/Group"	2012	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Fun-(band)>	"Fun."
"Grammy_Award"	"Album_of_the_Year"	2008	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Vince-Gill>	"Vince Gill"
"Billboard_Music_Award"	"Top_Artist"	2020	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Post-Malone>	"Post Malone"
"Billboard_Music_Award"	"Top_Hot_100_Song"	2000	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Rob-Thomas-(musician)>	"Rob Thomas"
"Billboard_Music_Award"	"Top_Male_Artist"	2016	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Weeknd>	"The Weeknd"
"American_Music_Award"	"Favorite_Pop/Rock_Female_Artist"	1975	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Barbra-Streisand>	"Barbra Streisand"
"American_Music_Award"	"Favorite_Country_Female_Artist"	2008	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Taylor-Swift>	"Taylor Swift"
"American_Music_Award"	"Favorite_Pop/Rock_Female_Artist"	1981	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Olivia-Newton-John>	"Olivia Newton-John"
"American_Music_Award"	"Favorite_Soul/R&B_Female_Artist"	2012	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Mary-J.-Blige>	"Mary J. Blige"
"Grammy_Award"	"Album_of_the_Year"	2001	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Paul-Simon>	"Paul Simon"
"American_Music_Award"	"Favorite_Country_Album"	2003	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Alan-Jackson>	"Alan Jackson"
"Grammy_Award"	"Album_of_the_Year"	2012	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lady-Gaga>	"Lady Gaga"
"Grammy_Award"	"Song_of_the_Year"	1985	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Phil-Collins>	"Phil Collins"
"Grammy_Award"	"Song_of_the_Year"	1992	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Amy-Grant>	"Amy Grant"
"American_Music_Award"	"Favorite_Country_Band/Duo/Group"	1981	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Oak-Ridge-Boys>	"The Oak Ridge Boys"
"American_Music_Award"	"Favorite_Pop/Rock_Album"	1976	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Olivia-Newton-John>	"Olivia Newton-John"
"American_Music_Award"	"Favorite_Soul/R&B_Album"	2007	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/R.-Kelly>	"R. Kelly"
"Billboard_Music_Award"	"Top_Billboard_200_Album"	2019	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Drake-(musician)>	"Drake"
"American_Music_Award"	"Favorite_Pop/Rock_Male_Artist"	1991	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/MC-Hammer>	"MC Hammer"
"Grammy_Award"	"Song_of_the_Year"	1985	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lionel-Richie>	"Lionel Richie"
"American_Music_Award"	"Favorite_Country_Album"	2001	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Faith-Hill>	"Faith Hill"
"American_Music_Award"	"Favorite_Soul/R&B_Female_Artist"	1975	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Aretha-Franklin>	"Aretha Franklin"
"American_Music_Award"	"Favorite_Rap/Hip"	2018	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lil-Uzi-Vert>	"Lil Uzi Vert"
"American_Music_Award"	"Favorite_Rap/Hip"	2013	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jay-Z>	"Jay-Z"
"Grammy_Award"	"Album_of_the_Year"	1983	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/John-Mellencamp>	"John Mellencamp"
"American_Music_Award"	"Favorite_Country_Female_Artist"	2001	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Reba-McEntire>	"Reba McEntire"
"Grammy_Award"	"Song_of_the_Year"	2003	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bruce-Springsteen>	"Bruce Springsteen"
"Grammy_Award"	"Album_of_the_Year"	2007	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Justin-Timberlake>	"Justin Timberlake"
"American_Music_Award"	"Favorite_Country_Album"	2017	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jason-Aldean>	"Jason Aldean"
"American_Music_Award"	"Favorite_Country_Female_Artist"	1994	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Wynonna-Judd>	"Wynonna"
"American_Music_Award"	"Favorite_Country_Female_Artist"	1994	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Reba-McEntire>	"Reba McEntire"
"American_Music_Award"	"Favorite_Country_Male_Artist"	2000	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/George-Strait>	"George Strait"
"Grammy_Award"	"Album_of_the_Year"	1983	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Toto-(band)>	"Toto"
"American_Music_Award"	"Favorite_Pop/Rock_Band/Duo/Group"	2018	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Maroon-5>	"Maroon 5"
"Grammy_Award"	"Song_of_the_Year"	2016	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Taylor-Swift>	"Taylor Swift"
"Grammy_Award"	"Song_of_the_Year"	2017	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Adele>	"Adele"
"American_Music_Award"	"Favorite_Soul/R&B_Female_Artist"	2014	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Mary-J.-Blige>	"Mary J. Blige"
"Grammy_Award"	"Album_of_the_Year"	1988	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Emmylou-Harris>	"Emmylou Harris"
"Billboard_Music_Award"	"Top_Hot_100_Song"	1992	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sir-Mix-a-Lot>	"Sir Mix-a-lot"
"American_Music_Award"	"Favorite_Country_Male_Artist"	2009	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Darius-Rucker>	"Darius"
"American_Music_Award"	"Favorite_Country_Male_Artist"	2009	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Darius-Rucker>	"Darius Rucker"
"American_Music_Award"	"Favorite_Soul/R&B_Female_Artist"	1990	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Anita-Baker>	"Anita Baker"
"American_Music_Award"	"Favorite_Pop/Rock_Album"	2004	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Norah-Jones>	"Norah Jones"
"American_Music_Award"	"Favorite_Pop/Rock_Band/Duo/Group"	2016	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/DNCE>	"DNCE"
"Grammy_Award"	"Album_of_the_Year"	2002	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bob-Dylan>	"Bob Dylan"
"American_Music_Award"	"Favorite_Country_Band/Duo/Group"	2000	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Diamond-Rio>	"Diamond Rio"
"American_Music_Award"	"Favorite_Soul/R&B_Male_Artist"	1976	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Smokey-Robinson>	"Robinson"
"American_Music_Award"	"Favorite_Soul/R&B_Male_Artist"	1976	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Smokey-Robinson>	"Smokey Robinson"
"Billboard_Music_Award"	"Top_Female_Artist"	2018	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Halsey-(singer)>	"Young Rising Sons"
"American_Music_Award"	"Favorite_Pop/Rock_Band/Duo/Group"	1982	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/REO-Speedwagon>	"REO Speedwagon"
"American_Music_Award"	"Favorite_Soul/R&B_Female_Artist"	1985	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sheila-E.>	"Sheila E."
"American_Music_Award"	"Favorite_Soul/R&B_Female_Artist"	2005	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ciara>	"Ciara"
"Billboard_Music_Award"	"Top_Male_Artist"	2013	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Justin-Bieber>	"Justin Bieber"
"American_Music_Award"	"Favorite_Country_Male_Artist"	1995	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Garth-Brooks>	"Garth Brooks"
"Grammy_Award"	"Song_of_the_Year"	1995	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Elton-John>	"Elton John"
"Grammy_Award"	"Song_of_the_Year"	1980	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Michael-McDonald-(musician)>	"Michael McDonald"
"Grammy_Award"	"Song_of_the_Year"	1980	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Michael-McDonald-(musician)>	"Michael McDonald"
"Billboard_Music_Award"	"Top_Male_Artist"	2006	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Justin-Timberlake>	"Justin Timberlake"
"American_Music_Award"	"Favorite_Pop/Rock_Band/Duo/Group"	1980	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Supertramp>	"Supertramp"
"American_Music_Award"	"Favorite_Soul/R&B_Male_Artist"	2013	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Robin-Thicke>	"Robin Thicke"
"American_Music_Award"	"Favorite_Soul/R&B_Male_Artist"	2003	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ja-Rule>	"Ja Rule"
"Billboard_Music_Award"	"Top_Male_Artist"	2018	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Drake-(musician)>	"Drake"
"American_Music_Award"	"Favorite_Country_Album"	2011	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jason-Aldean>	"Jason Aldean"
"Grammy_Award"	"Album_of_the_Year"	2019	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Drake-(musician)>	"Drake"
"Billboard_Music_Award"	"Top_Male_Artist"	1994	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Snoop-Dogg>	"Snoop Dogg"
"Grammy_Award"	"Album_of_the_Year"	2009	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Coldplay>	"Coldplay"
"American_Music_Award"	"Favorite_Soul/R&B_Album"	2013	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Rihanna>	"Rihanna"
"American_Music_Award"	"Favorite_Pop/Rock_Band/Duo/Group"	1997	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Fugees>	"Fugees"
"Billboard_Music_Award"	"Top_Billboard_200_Album"	1989	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Pentatonix>	"Pentatonix"
"American_Music_Award"	"Favorite_Pop/Rock_Album"	2003	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Nelly>	"Nelly"
"American_Music_Award"	"Favorite_Rap/Hip"	2008	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jay-Z>	"Jay-Z"
"American_Music_Award"	"Favorite_Soul/R&B_Album"	2018	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/SZA-(singer)>	"SZA"
"American_Music_Award"	"Favorite_Pop/Rock_Female_Artist"	2020	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Taylor-Swift>	"Taylor Swift"
"Grammy_Award"	"Album_of_the_Year"	1999	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lauryn-Hill>	"Ms. Lauryn Hill"
"American_Music_Award"	"Favorite_Soul/R&B_Female_Artist"	1985	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Chaka-Khan>	"Chaka Khan"
"Grammy_Award"	"Album_of_the_Year"	1987	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Janet-Jackson>	"Janet Jackson"
"American_Music_Award"	"Favorite_Country_Album"	1996	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Shania-Twain>	"Shania Twain"
"American_Music_Award"	"Favorite_Soul/R&B_Female_Artist"	1998	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Mary-J.-Blige>	"Mary J. Blige"
"American_Music_Award"	"Favorite_Soul/R&B_Male_Artist"	1981	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/George-Benson>	"George Benson"
"American_Music_Award"	"Favorite_Country_Female_Artist"	2003	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Martina-McBride>	"Martina McBride"
"American_Music_Award"	"Favorite_Pop/Rock_Female_Artist"	1997	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Alanis-Morissette>	"Alanis Morissette"
"American_Music_Award"	"Favorite_Soul/R&B_Female_Artist"	2006	false	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Keyshia-Cole>	"Keyshia Cole"
"American_Music_Award"	"Favorite_Country_Female_Artist"	2019	true	<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Carrie-Underwood>	"Carrie Underwood"
