?subject	?name	?entity_name
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Allen-Stone>	"Allen Stone"	"Seattle"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Allen-Stone>	"Allen Stone"	"Spokane"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Allen-Stone>	"Allen Stone"	"SF Bay Area"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kap-G>	"Kap G"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kap-G>	"Kap G"	"Houston"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kap-G>	"Kap G"	"Dallas - Fort Worth"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kap-G>	"Kap G"	"Atlanta"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kap-G>	"Kap G"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lucia-Micarelli>	"Chris Botti"	"Philadelphia"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lucia-Micarelli>	"Chris Botti"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lucia-Micarelli>	"Chris Botti"	"Honolulu"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lucia-Micarelli>	"Chris Botti"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lucia-Micarelli>	"Chris Botti"	"SF Bay Area"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Band-of-Skulls>	"Band of Skulls"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Band-of-Skulls>	"Band of Skulls"	"London"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Band-of-Skulls>	"Band of Skulls"	"Manchester"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Band-of-Skulls>	"Band of Skulls"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Band-of-Skulls>	"Band of Skulls"	"Austin"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Keith-Sweat>	"Keith Sweat"	"Las Vegas"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Keith-Sweat>	"Keith Sweat"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Keith-Sweat>	"Keith Sweat"	"Atlanta"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Keith-Sweat>	"Keith Sweat"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Keith-Sweat>	"Keith Sweat"	"Baton Rouge"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ray-J>	"Ray J"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ray-J>	"Ray J"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ray-J>	"Ray J"	"Fort Lauderdale"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ray-J>	"Ray J"	"San Diego"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ray-J>	"Ray J"	"SF Bay Area"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Julión-Álvarez>	"Julión Alvarez"	"Mexico City"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Julión-Álvarez>	"Julión Alvarez"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Julión-Álvarez>	"Julión Alvarez"	"Guadalajara"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Julión-Álvarez>	"Julión Alvarez"	"Chicago"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Julión-Álvarez>	"Julión Alvarez"	"SF Bay Area"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Sonics>	"The Sonics"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Sonics>	"The Sonics"	"London"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Sonics>	"The Sonics"	"Paris"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Sonics>	"The Sonics"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Sonics>	"The Sonics"	"SF Bay Area"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Vandals>	"The Vandals"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Vandals>	"The Vandals"	"London"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Vandals>	"The Vandals"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Vandals>	"The Vandals"	"San Diego"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Vandals>	"The Vandals"	"SF Bay Area"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Run-the-Jewels>	"Run The Jewels"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Run-the-Jewels>	"Run The Jewels"	"London"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Run-the-Jewels>	"Run The Jewels"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Run-the-Jewels>	"Run The Jewels"	"Chicago"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Run-the-Jewels>	"Run The Jewels"	"Austin"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Parlor-Mob>	"The Parlor Mob"	"Philadelphia"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Parlor-Mob>	"The Parlor Mob"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Parlor-Mob>	"The Parlor Mob"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Parlor-Mob>	"The Parlor Mob"	"Chicago"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Parlor-Mob>	"The Parlor Mob"	"Boston / Cambridge"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sohn>	"SOHN"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sohn>	"SOHN"	"London"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sohn>	"SOHN"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sohn>	"SOHN"	"Berlin"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sohn>	"SOHN"	"Austin"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Years-&-Years>	"Years & Years"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Years-&-Years>	"Years & Years"	"London"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Years-&-Years>	"Years & Years"	"Manchester"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Years-&-Years>	"Years & Years"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Years-&-Years>	"Years & Years"	"Birmingham"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Twista>	"Twista"	"Denver"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Twista>	"Twista"	"Aurora"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Twista>	"Twista"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Twista>	"Twista"	"Chicago"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Twista>	"Twista"	"Columbus"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Owsla>	"AC Slater"	"Denver"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Owsla>	"AC Slater"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Owsla>	"AC Slater"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Owsla>	"AC Slater"	"Seattle"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Owsla>	"AC Slater"	"Chicago"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Owsla>	"AC Slater"	"Miami"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Owsla>	"AC Slater"	"San Diego"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Owsla>	"AC Slater"	"Washington"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Owsla>	"AC Slater"	"SF Bay Area"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Owsla>	"Ekali"	"Denver"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Owsla>	"Ekali"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Owsla>	"Ekali"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Owsla>	"Ekali"	"Seattle"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Owsla>	"Ekali"	"Chicago"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Owsla>	"Ekali"	"Miami"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Owsla>	"Ekali"	"San Diego"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Owsla>	"Ekali"	"Washington"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Owsla>	"Ekali"	"SF Bay Area"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Owsla>	"Kill Paris"	"Denver"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Owsla>	"Kill Paris"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Owsla>	"Kill Paris"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Owsla>	"Kill Paris"	"Seattle"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Owsla>	"Kill Paris"	"Chicago"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Owsla>	"Kill Paris"	"Miami"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Owsla>	"Kill Paris"	"San Diego"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Owsla>	"Kill Paris"	"Washington"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Owsla>	"Kill Paris"	"SF Bay Area"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/John-Scofield>	"John Scofield"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/John-Scofield>	"John Scofield"	"Honolulu"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/John-Scofield>	"John Scofield"	"Paris"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/John-Scofield>	"John Scofield"	"Chicago"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/John-Scofield>	"John Scofield"	"SF Bay Area"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Magnetic-Fields>	"The Magnetic Fields"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Magnetic-Fields>	"The Magnetic Fields"	"London"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Magnetic-Fields>	"The Magnetic Fields"	"Chicago"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Magnetic-Fields>	"The Magnetic Fields"	"Boston / Cambridge"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Magnetic-Fields>	"The Magnetic Fields"	"Washington"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Hot-Gossip>	"Gossip"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Hot-Gossip>	"Gossip"	"London"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Hot-Gossip>	"Gossip"	"Manchester"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Hot-Gossip>	"Gossip"	"Paris"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Hot-Gossip>	"Gossip"	"Seattle"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Yuridia>	"Yuridia"	"Mexico City"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Yuridia>	"Yuridia"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Yuridia>	"Yuridia"	"Chicago"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Yuridia>	"Yuridia"	"Acapulco"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Yuridia>	"Yuridia"	"Monterrey"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ivaň>	"Ivan & Alyosha"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ivaň>	"Ivan & Alyosha"	"Seattle"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ivaň>	"Ivan & Alyosha"	"Chicago"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ivaň>	"Ivan & Alyosha"	"San Diego"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ivaň>	"Ivan & Alyosha"	"Austin"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Garth-Brooks>	"Garth Brooks"	"Las Vegas"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Garth-Brooks>	"Garth Brooks"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Garth-Brooks>	"Garth Brooks"	"Pittsburgh"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Garth-Brooks>	"Garth Brooks"	"Nashville"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Garth-Brooks>	"Garth Brooks"	"Baltimore"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Finger-Eleven>	"Finger Eleven"	"St Louis"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Finger-Eleven>	"Finger Eleven"	"Detroit"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Finger-Eleven>	"Finger Eleven"	"Edmonton"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Finger-Eleven>	"Finger Eleven"	"Winnipeg"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Finger-Eleven>	"Finger Eleven"	"Toronto"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Oh-Hellos>	"The Oh Hellos"	"Denver"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Oh-Hellos>	"The Oh Hellos"	"Philadelphia"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Oh-Hellos>	"The Oh Hellos"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Oh-Hellos>	"The Oh Hellos"	"Atlanta"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Oh-Hellos>	"The Oh Hellos"	"Richmond"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Robert-Crumb>	"Crumb"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Robert-Crumb>	"Crumb"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Robert-Crumb>	"Crumb"	"Boston / Cambridge"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Robert-Crumb>	"Crumb"	"Austin"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Robert-Crumb>	"Crumb"	"SF Bay Area"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Angus-Stone>	"Angus Stone"	"Zürich"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Angus-Stone>	"Angus Stone"	"London"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Angus-Stone>	"Angus Stone"	"Melbourne"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Angus-Stone>	"Angus Stone"	"Paris"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Angus-Stone>	"Angus Stone"	"Toulouse"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Angus-Stone>	"Angus Stone"	"Brisbane"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Angus-Stone>	"Dope Lemon"	"Zürich"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Angus-Stone>	"Dope Lemon"	"London"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Angus-Stone>	"Dope Lemon"	"Melbourne"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Angus-Stone>	"Dope Lemon"	"Paris"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Angus-Stone>	"Dope Lemon"	"Toulouse"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Angus-Stone>	"Dope Lemon"	"Brisbane"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ricardo-Arjona>	"Ricardo Arjona"	"Mexico City"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ricardo-Arjona>	"Ricardo Arjona"	"Buenos Aires"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ricardo-Arjona>	"Ricardo Arjona"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ricardo-Arjona>	"Ricardo Arjona"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ricardo-Arjona>	"Ricardo Arjona"	"Miami"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Cold-Cave>	"Cold Cave"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Cold-Cave>	"Cold Cave"	"London"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Cold-Cave>	"Cold Cave"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Cold-Cave>	"Cold Cave"	"San Diego"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Cold-Cave>	"Cold Cave"	"SF Bay Area"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/XV>	"XV"	"Philadelphia"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/XV>	"XV"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/XV>	"XV"	"St Louis"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/XV>	"XV"	"Chicago"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/XV>	"XV"	"Overland Park"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Heavy>	"The Heavy"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Heavy>	"The Heavy"	"London"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Heavy>	"The Heavy"	"Paris"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Heavy>	"The Heavy"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Heavy>	"The Heavy"	"SF Bay Area"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jefferson-Starship>	"Jefferson Starship"	"Philadelphia"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jefferson-Starship>	"Jefferson Starship"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jefferson-Starship>	"Jefferson Starship"	"London"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jefferson-Starship>	"Jefferson Starship"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jefferson-Starship>	"Jefferson Starship"	"SF Bay Area"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Wax>	"Wax"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Wax>	"Wax"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Wax>	"Wax"	"Chicago"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Wax>	"Wax"	"Baltimore"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Wax>	"Wax"	"SF Bay Area"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Giorgio-Moroder>	"Giorgio Moroder"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Giorgio-Moroder>	"Giorgio Moroder"	"Montreal"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Giorgio-Moroder>	"Giorgio Moroder"	"London"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Giorgio-Moroder>	"Giorgio Moroder"	"Paris"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Giorgio-Moroder>	"Giorgio Moroder"	"Brussels"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Paul-Dixon-(musician)>	"thomston"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Paul-Dixon-(musician)>	"thomston"	"Wellington"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Paul-Dixon-(musician)>	"thomston"	"Auckland"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Paul-Dixon-(musician)>	"thomston"	"Brisbane"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Paul-Dixon-(musician)>	"thomston"	"Brighton"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Dakota>	"Dakota"	"Amsterdam"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Dakota>	"Dakota"	"London"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Dakota>	"Dakota"	"Detroit"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Dakota>	"Dakota"	"Santa Rosa"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Dakota>	"Dakota"	"Chicago"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Amy-Macdonald>	"Amy Macdonald"	"Zürich"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Amy-Macdonald>	"Amy Macdonald"	"Glasgow"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Amy-Macdonald>	"Amy Macdonald"	"London"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Amy-Macdonald>	"Amy Macdonald"	"Paris"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Amy-Macdonald>	"Amy Macdonald"	"Berlin"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ella-Eyre>	"Ella Eyre"	"Glasgow"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ella-Eyre>	"Ella Eyre"	"London"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ella-Eyre>	"Ella Eyre"	"Manchester"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ella-Eyre>	"Ella Eyre"	"Leeds"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ella-Eyre>	"Ella Eyre"	"Birmingham"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Wailin-Jennys-(EP)>	"The Wailin' Jennys"	"Springfield"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Wailin-Jennys-(EP)>	"The Wailin' Jennys"	"Twin Cities"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Wailin-Jennys-(EP)>	"The Wailin' Jennys"	"Winnipeg"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Wailin-Jennys-(EP)>	"The Wailin' Jennys"	"Vancouver"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Wailin-Jennys-(EP)>	"The Wailin' Jennys"	"Washington"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bryson-Tiller>	"Bryson Tiller"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bryson-Tiller>	"Bryson Tiller"	"London"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bryson-Tiller>	"Bryson Tiller"	"Los Angeles"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bryson-Tiller>	"Bryson Tiller"	"Miami"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bryson-Tiller>	"Bryson Tiller"	"SF Bay Area"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Violent-Soho>	"Violent Soho"	"Sydney"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Violent-Soho>	"Violent Soho"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Violent-Soho>	"Violent Soho"	"Melbourne"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Violent-Soho>	"Violent Soho"	"Adelaide"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Violent-Soho>	"Violent Soho"	"Brisbane"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Loreena-McKennitt>	"Loreena McKennitt"	"Amsterdam"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Loreena-McKennitt>	"Loreena McKennitt"	"New York"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Loreena-McKennitt>	"Loreena McKennitt"	"Munich"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Loreena-McKennitt>	"Loreena McKennitt"	"Montreal"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Loreena-McKennitt>	"Loreena McKennitt"	"Ottawa"
