?subject	?name	?entity_name
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jennifer-Nettles>	"Jennifer Nettles"	"Sugarland"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Snap!>	"Snap!"	"Culture Beat"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Snap!>	"Snap!"	"2 Unlimited"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Snap!>	"Snap!"	"C+C Music Factory"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Snap!>	"Snap!"	"Vengaboys"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Louis-Tomlinson>	"Louis Tomlinson"	"Tom Walker"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Louis-Tomlinson>	"Louis Tomlinson"	"Zara Larsson"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Louis-Tomlinson>	"Louis Tomlinson"	"Lizzo"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Louis-Tomlinson>	"Louis Tomlinson"	"Mabel"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Metallica>	"Metallica"	"Lamb of God"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Metallica>	"Metallica"	"The Sword"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Metallica>	"Metallica"	"Mastodon"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Metallica>	"Metallica"	"Queensrÿche"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Metallica>	"Metallica"	"Machine Head"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Wynonna-Judd>	"Wynonna"	"Kenny Rogers"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Nothing-but-Thieves>	"Nothing But Thieves"	"AWOLNATION"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Nothing-but-Thieves>	"Nothing But Thieves"	"grandson"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Dandy-Warhols>	"The Dandy Warhols"	"David Bowie"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Dandy-Warhols>	"The Dandy Warhols"	"Black Rebel Motorcycle Club"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Floating-Points>	"Floating Points"	"Four Tet"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Floating-Points>	"Floating Points"	"Joy Orbison"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Professor-Green>	"Professor Green"	"Example"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Professor-Green>	"Professor Green"	"Tinie Tempah"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Professor-Green>	"Professor Green"	"Wretch 32"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Professor-Green>	"Professor Green"	"Chase & Status"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Professor-Green>	"Professor Green"	"Rizzle Kicks"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Tempo-(Lizzo-song)>	"Sweater Beats"	"gnash"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Tempo-(Lizzo-song)>	"Sweater Beats"	"Giraffage"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Green-Day>	"Green Day"	"The Interrupters"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Green-Day>	"Green Day"	"New Found Glory"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Green-Day>	"Green Day"	"Jimmy Eat World"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Green-Day>	"Green Day"	"blink-182"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Big-Daddy-Weave>	"Big Daddy Weave"	"Brandon Heath"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Big-Daddy-Weave>	"Big Daddy Weave"	"Plumb"
